"URI","rdf-schema#label","runtime","album_label","album","artist_label","artist","composer_label","composer","genre_label","genre","language_label","language","previousWork_label","previousWork","producer_label","producer","recordDate","recordLabel_label","recordLabel","recordedIn_label","recordedIn","releaseDate","runtime","subsequentWork_label","subsequentWork","title","trackNumber","type_label","type","writer_label","writer"
"http://dbpedia.org/resource/Like_Eating_Glass","Like Eating Glass","{4.25|4.366666666666666|10.466666666666667}","Silent Alarm","http://dbpedia.org/resource/Silent_Alarm","Bloc Party","http://dbpedia.org/resource/Bloc_Party","NULL","NULL","{Post-punk revival|Indie rock}","{http://dbpedia.org/resource/Post-punk_revival|http://dbpedia.org/resource/Indie_rock}","NULL","NULL","NULL","NULL","Paul Epworth","http://dbpedia.org/resource/Paul_Epworth","NULL","{Oxfam|Wichita Recordings}","{http://dbpedia.org/resource/Oxfam|http://dbpedia.org/resource/Wichita_Recordings}","NULL","NULL","NULL","{255.0|262.0|628.0}","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Like_Herod","Like Herod","11.65","Mogwai Young Team","http://dbpedia.org/resource/Mogwai_Young_Team","Mogwai","http://dbpedia.org/resource/Mogwai","NULL","NULL","Post-rock","http://dbpedia.org/resource/Post-rock","NULL","NULL","NULL","NULL","Paul Savage","http://dbpedia.org/resource/Paul_Savage","NULL","Chemikal Underground","http://dbpedia.org/resource/Chemikal_Underground","{Scotland|Hamilton South Lanarkshire|Chemikal Underground}","{http://dbpedia.org/resource/Scotland|http://dbpedia.org/resource/Hamilton,_South_Lanarkshire|http://dbpedia.org/resource/Chemikal_Underground}","1997-10-21","699.0","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Like_a_Baby","Like a Baby","2.6333333333333333","Elvis Is Back!","http://dbpedia.org/resource/Elvis_Is_Back!","Elvis Presley","http://dbpedia.org/resource/Elvis_Presley","NULL","NULL","{Rhythm and blues|Rock and roll}","{http://dbpedia.org/resource/Rhythm_and_blues|http://dbpedia.org/resource/Rock_and_roll}","NULL","NULL","NULL","NULL","{Chet Atkins|Stephen H. Sholes}","{http://dbpedia.org/resource/Chet_Atkins|http://dbpedia.org/resource/Stephen_H._Sholes}","1960-04-03","NULL","NULL","{Nashville Tennessee|RCA Studio B}","{http://dbpedia.org/resource/Nashville,_Tennessee|http://dbpedia.org/resource/RCA_Studio_B}","1960-04-08","158.0","NULL","NULL","NULL","NULL","NULL","NULL","Jesse Stone","http://dbpedia.org/resource/Jesse_Stone"
"http://dbpedia.org/resource/Like_a_Boss","Like a Boss","1.7666666666666666","Incredibad","http://dbpedia.org/resource/Incredibad","The Lonely Island","http://dbpedia.org/resource/The_Lonely_Island","NULL","NULL","Comedy hip hop","http://dbpedia.org/resource/Comedy_hip_hop","NULL","NULL","NULL","NULL","Rick tha Rular","http://dbpedia.org/resource/Rick_tha_Rular","NULL","Universal Republic Records","http://dbpedia.org/resource/Universal_Republic_Records","NULL","NULL","NULL","106.0","NULL","NULL","NULL","NULL","NULL","NULL","{Jorma Taccone|Andy Samberg|Akiva Schaffer}","{http://dbpedia.org/resource/Jorma_Taccone|http://dbpedia.org/resource/Andy_Samberg|http://dbpedia.org/resource/Akiva_Schaffer}"
"http://dbpedia.org/resource/Like_an_Angel_Passing_Through_My_Room","Like an Angel Passing Through My Room","NULL","The Visitors (ABBA album)","http://dbpedia.org/resource/The_Visitors_(ABBA_album)","ABBA","http://dbpedia.org/resource/ABBA","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Benny Andersson|Björn Ulvaeus}","{http://dbpedia.org/resource/Benny_Andersson|http://dbpedia.org/resource/Bj%C3%B6rn_Ulvaeus}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Benny Andersson|Björn Ulvaeus}","{http://dbpedia.org/resource/Benny_Andersson|http://dbpedia.org/resource/Bj%C3%B6rn_Ulvaeus}"
"http://dbpedia.org/resource/Like_the_Wind","Like the Wind","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Envie de vivre","http://dbpedia.org/resource/Envie_de_vivre","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Lilac_Wine__Lilac_Wine__1","NULL","4.533333333333333","Grace (Jeff Buckley album)","http://dbpedia.org/resource/Grace_(Jeff_Buckley_album)","Jeff Buckley","http://dbpedia.org/resource/Jeff_Buckley","NULL","NULL","Rock music","http://dbpedia.org/resource/Rock_music","NULL","NULL","Last Goodbye (Jeff Buckley song)","http://dbpedia.org/resource/Last_Goodbye_(Jeff_Buckley_song)","{Jeff Buckley|Andy Wallace (producer)}","{http://dbpedia.org/resource/Jeff_Buckley|http://dbpedia.org/resource/Andy_Wallace_(producer)}","NULL","Columbia Records","http://dbpedia.org/resource/Columbia_Records","NULL","NULL","NULL","272.0","So Real (Jeff Buckley song)","http://dbpedia.org/resource/So_Real_(Jeff_Buckley_song)","NULL","4","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Lilla_stj%C3%A4rna","Lilla stjärna","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Sweden","http://dbpedia.org/resource/Sweden","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Lille_katt","Lille katt","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Lily,_Rosemary_and_the_Jack_of_Hearts","Lily Rosemary and the Jack of Hearts","8.85","Blood on the Tracks","http://dbpedia.org/resource/Blood_on_the_Tracks","Bob Dylan","http://dbpedia.org/resource/Bob_Dylan","NULL","NULL","Folk rock","http://dbpedia.org/resource/Folk_rock","NULL","NULL","NULL","NULL","Bob Dylan","http://dbpedia.org/resource/Bob_Dylan","1974-12-30","Columbia Records","http://dbpedia.org/resource/Columbia_Records","{Sound 80|Minneapolis}","{http://dbpedia.org/resource/Sound_80|http://dbpedia.org/resource/Minneapolis}","1975-01-17","531.0","NULL","NULL","NULL","NULL","NULL","NULL","Bob Dylan","http://dbpedia.org/resource/Bob_Dylan"
"http://dbpedia.org/resource/Lime_Jello_Marshmallow_Cottage_Cheese_Surprise","Lime Jello Marshmallow Cottage Cheese Surprise","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Line_in_the_Sand_(Mot%C3%B6rhead_song)","Line in the Sand (Motörhead song)","3.716666666666667","ThemeAddict: WWE The Music Vol. 6","http://dbpedia.org/resource/ThemeAddict:_WWE_The_Music,_Vol._6","Motörhead","http://dbpedia.org/resource/Mot%C3%B6rhead","NULL","NULL","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","NULL","NULL","NULL","NULL","NULL","NULL","NULL","WWE Music Group","http://dbpedia.org/resource/WWE_Music_Group","NULL","NULL","NULL","223.0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Lipstick_Vogue","Lipstick Vogue","3.7","This Year's Model","http://dbpedia.org/resource/This_Year's_Model","NULL","NULL","NULL","NULL","{New wave music|Punk rock}","{http://dbpedia.org/resource/New_wave_music|http://dbpedia.org/resource/Punk_rock}","NULL","NULL","NULL","NULL","Nick Lowe","http://dbpedia.org/resource/Nick_Lowe","NULL","NULL","NULL","Eden Studios","http://dbpedia.org/resource/Eden_Studios","1978-03-17","222.0","NULL","NULL","NULL","11","Elvis Costello","http://dbpedia.org/resource/Elvis_Costello","Elvis Costello","http://dbpedia.org/resource/Elvis_Costello"
"http://dbpedia.org/resource/Liquor_Store_Blues","Liquor Store Blues","3.816666666666667","Doo-Wops & Hooligans","http://dbpedia.org/resource/Doo-Wops_&_Hooligans","Bruno Mars","http://dbpedia.org/resource/Bruno_Mars","NULL","NULL","{Blues|Reggae|Soul music}","{http://dbpedia.org/resource/Blues|http://dbpedia.org/resource/Reggae|http://dbpedia.org/resource/Soul_music}","NULL","NULL","Talking to the Moon (song)","http://dbpedia.org/resource/Talking_to_the_Moon_(song)","The Smeezingtons","http://dbpedia.org/resource/The_Smeezingtons","NULL","{Atlantic Records|Elektra Records}","{http://dbpedia.org/resource/Atlantic_Records|http://dbpedia.org/resource/Elektra_Records}","NULL","NULL","2010-09-21","229.0","Count on Me (Bruno Mars song)","http://dbpedia.org/resource/Count_on_Me_(Bruno_Mars_song)","NULL","9","Promotional recording","http://dbpedia.org/resource/Promotional_recording","{The Smeezingtons|Damian Marley|Bruno Mars}","{http://dbpedia.org/resource/The_Smeezingtons|http://dbpedia.org/resource/Damian_Marley|http://dbpedia.org/resource/Bruno_Mars}"
"http://dbpedia.org/resource/Lisa_Mona_Lisa","Lisa Mona Lisa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","German language","http://dbpedia.org/resource/German_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Nur ein Lied","http://dbpedia.org/resource/Nur_ein_Lied","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/List_of_%22Weird_Al%22_Yankovic_polka_medleys","List of Weird Al Yankovic polka medleys","{3.65|3.8333333333333335|4.283333333333333|4.783333333333333|3.25|4.383333333333334|4.833333333333333|5.066666666666666}","{Weird Al Yankovic in 3-D|Alapalooza|Bad Hair Day|Off the Deep End|Poodle Hat|UHF – Original Motion Picture Soundtrack and Other Stuff|Straight Outta Lynwood|Polka Party!|Alpocalypse}","{http://dbpedia.org/resource/%22Weird_Al%22_Yankovic_in_3-D|http://dbpedia.org/resource/Alapalooza|http://dbpedia.org/resource/Bad_Hair_Day|http://dbpedia.org/resource/Off_the_Deep_End|http://dbpedia.org/resource/Poodle_Hat|http://dbpedia.org/resource/UHF_%E2%80%93_Original_Motion_Picture_Soundtrack_and_Other_Stuff|http://dbpedia.org/resource/Straight_Outta_Lynwood|http://dbpedia.org/resource/Polka_Party!|http://dbpedia.org/resource/Alpocalypse}","Weird Al Yankovic","http://dbpedia.org/resource/%22Weird_Al%22_Yankovic","NULL","NULL","{Polka|Comedy}","{http://dbpedia.org/resource/Polka|http://dbpedia.org/resource/Comedy}","NULL","NULL","NULL","NULL","NULL","NULL","{1983-12-13|1986-08-28|1989-05-25|1992-01-27|1993-07-17|1996-01-03|2003-03-21|2005-04-12}","{Scotti Brothers Records|Volcano Entertainment}","{http://dbpedia.org/resource/Scotti_Brothers_Records|http://dbpedia.org/resource/Volcano_Entertainment}","NULL","NULL","{1984-02-28|1986-10-21|1989-07-18|1993-10-05|1996-03-12|2003-05-20|2006-09-24|2011-06-21}","{195.0|219.0|230.0|257.0|263.0|287.0|290.0|304.0}","NULL","NULL","NULL","{4|5|6|12}","NULL","NULL","{Mick Jagger|Keith Richards}","{http://dbpedia.org/resource/Mick_Jagger|http://dbpedia.org/resource/Keith_Richards}"
"http://dbpedia.org/resource/List_of_Rush_instrumentals","List of Rush instrumentals","{1.6166666666666667|3.816666666666667|4.1|5.466666666666667|6.7|9.566666666666666}","{R30: 30th Anniversary World Tour|Hemispheres (Rush album)|Roll the Bones|Counterparts (album)|Exit...Stage Left|Test for Echo}","{http://dbpedia.org/resource/R30:_30th_Anniversary_World_Tour|http://dbpedia.org/resource/Hemispheres_(Rush_album)|http://dbpedia.org/resource/Roll_the_Bones|http://dbpedia.org/resource/Counterparts_(album)|http://dbpedia.org/resource/Exit...Stage_Left|http://dbpedia.org/resource/Test_for_Echo}","Rush (band)","http://dbpedia.org/resource/Rush_(band)","NULL","NULL","{Classical guitar|Progressive rock|Hard rock|Jazz fusion|Pop rock}","{http://dbpedia.org/resource/Classical_guitar|http://dbpedia.org/resource/Progressive_rock|http://dbpedia.org/resource/Hard_rock|http://dbpedia.org/resource/Jazz_fusion|http://dbpedia.org/resource/Pop_rock}","NULL","NULL","{Permanent Waves|The Trees (Rush song)}","{http://dbpedia.org/resource/Permanent_Waves|http://dbpedia.org/resource/The_Trees_(Rush_song)}","{Rush (band)|Rupert Hine|Peter Collins (record producer)|François Lamoureux|Terry Brown (record producer)}","{http://dbpedia.org/resource/Rush_(band)|http://dbpedia.org/resource/Rupert_Hine|http://dbpedia.org/resource/Peter_Collins_(record_producer)|http://dbpedia.org/resource/Fran%C3%A7ois_Lamoureux|http://dbpedia.org/resource/Terry_Brown_(record_producer)}","2004-09-24","{Mercury Records|Anthem Records|Fly by Night (album)}","{http://dbpedia.org/resource/Mercury_Records|http://dbpedia.org/resource/Anthem_Records|http://dbpedia.org/resource/Fly_by_Night_(album)}","NULL","NULL","{1978-10-28|1991-09-03|1993-10-19|1996-09-10|2005-11-22|2005-11-28}","{97.0|229.0|246.0|328.0|402.0|574.0}","{The Trees (Rush song)|The Spirit of Radio}","{http://dbpedia.org/resource/The_Trees_(Rush_song)|http://dbpedia.org/resource/The_Spirit_of_Radio}","NULL","{1|4|5|8|9|10}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/List_of_Slipknot_tribute_albums__Eyeless_Slipknot_Cover__1","NULL","4.066666666666666","{Higher Voltage!: Another Brief History of Rock|Count Your Blessings (Bring Me the Horizon album)}","{http://dbpedia.org/resource/Higher_Voltage!:_Another_Brief_History_of_Rock|http://dbpedia.org/resource/Count_Your_Blessings_(Bring_Me_the_Horizon_album)}","Bring Me the Horizon","http://dbpedia.org/resource/Bring_Me_the_Horizon","NULL","NULL","Deathcore","http://dbpedia.org/resource/Deathcore","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Kerrang!","http://dbpedia.org/resource/Kerrang!","NULL","NULL","2007-06-20","244.0","NULL","NULL","NULL","15","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/List_of_Slipknot_tribute_albums__The_Heretic_Anthem_Slipknot_Cover__1","NULL","3.816666666666667","Periphery II: This Time It's Personal","http://dbpedia.org/resource/Periphery_II:_This_Time_It's_Personal","Periphery (band)","http://dbpedia.org/resource/Periphery_(band)","NULL","NULL","{Progressive metal|Djent}","{http://dbpedia.org/resource/Progressive_metal|http://dbpedia.org/resource/Djent}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Roadrunner Records|Distort Entertainment|Sumerian Records}","{http://dbpedia.org/resource/Roadrunner_Records|http://dbpedia.org/resource/Distort_Entertainment|http://dbpedia.org/resource/Sumerian_Records}","NULL","NULL","2012-07-03","229.0","NULL","NULL","NULL","15","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/List_of_folk_song_collections","List of folk song collections","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Listen_to_Your_Heartbeat","Listen to Your Heartbeat","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Never Let It Go","http://dbpedia.org/resource/Never_Let_It_Go","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Listen_to_the_Band_(song)","Listen to the Band (song)","NULL","The Monkees Present","http://dbpedia.org/resource/The_Monkees_Present","The Monkees","http://dbpedia.org/resource/The_Monkees","NULL","NULL","Rock music","http://dbpedia.org/resource/Rock_music","NULL","NULL","NULL","NULL","Michael Nesmith","http://dbpedia.org/resource/Michael_Nesmith","{1968-06-01|1968-12-09}","NULL","NULL","NULL","NULL","1969-04-26","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Michael Nesmith","http://dbpedia.org/resource/Michael_Nesmith"
"http://dbpedia.org/resource/Listen_to_the_Lion","Listen to the Lion","11.133333333333333","Saint Dominic's Preview","http://dbpedia.org/resource/Saint_Dominic's_Preview","Van Morrison","http://dbpedia.org/resource/Van_Morrison","Van Morrison","http://dbpedia.org/resource/Van_Morrison","{Rhythm and blues|Folk rock}","{http://dbpedia.org/resource/Rhythm_and_blues|http://dbpedia.org/resource/Folk_rock}","NULL","NULL","NULL","NULL","{Ted Templeman|Van Morrison}","{http://dbpedia.org/resource/Ted_Templeman|http://dbpedia.org/resource/Van_Morrison}","NULL","Warner Bros. Records","http://dbpedia.org/resource/Warner_Bros._Records","San Francisco","http://dbpedia.org/resource/San_Francisco","NULL","668.0","NULL","NULL","NULL","4","NULL","NULL","Van Morrison","http://dbpedia.org/resource/Van_Morrison"
"http://dbpedia.org/resource/Listen_to_the_Mocking_Bird","Listen to the Mocking Bird","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Listen_with_Your_Heart","Listen with Your Heart","4.683333333333334","NULL","NULL","CeCe Winans","http://dbpedia.org/resource/CeCe_Winans","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1998-03-17","281.0","NULL","NULL","NULL","11","NULL","NULL","Diane Warren","http://dbpedia.org/resource/Diane_Warren"
"http://dbpedia.org/resource/Little_Arabella_Miller","Little Arabella Miller","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Little Arabella Miller","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Little_Bear_(song)","Little Bear (song)","4.816666666666666","Through the Windowpane","http://dbpedia.org/resource/Through_the_Windowpane","Guillemot","http://dbpedia.org/resource/Guillemot","NULL","NULL","Baroque pop","http://dbpedia.org/resource/Baroque_pop","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Polydor Records","http://dbpedia.org/resource/Polydor_Records","NULL","NULL","NULL","289.0","NULL","NULL","NULL","NULL","NULL","NULL","Fyfe Dangerfield","http://dbpedia.org/resource/Fyfe_Dangerfield"
"http://dbpedia.org/resource/Little_Bird_(The_Beach_Boys_song)","Little Bird (The Beach Boys song)","1.95","Friends (The Beach Boys album)","http://dbpedia.org/resource/Friends_(The_Beach_Boys_album)","The Beach Boys","http://dbpedia.org/resource/The_Beach_Boys","NULL","NULL","{Psychedelic pop|Jazz fusion}","{http://dbpedia.org/resource/Psychedelic_pop|http://dbpedia.org/resource/Jazz_fusion}","NULL","NULL","NULL","NULL","The Beach Boys","http://dbpedia.org/resource/The_Beach_Boys","1968-02-29","Capitol Records","http://dbpedia.org/resource/Capitol_Records","NULL","NULL","1968-04-08","117.0","NULL","NULL","NULL","8","NULL","NULL","{Brian Wilson|Stephen Kalinich|Dennis Wilson}","{http://dbpedia.org/resource/Brian_Wilson|http://dbpedia.org/resource/Stephen_Kalinich|http://dbpedia.org/resource/Dennis_Wilson}"
"http://dbpedia.org/resource/Little_Bo_Peep","Little Bo Peep","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Little Bo Peep","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Little_Boy_Blue","Little Boy Blue","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Little Boy Blue","NULL","NULL","NULL","NULL","NULL"
